regionname,regiontype,regionlongitude,regionlatitude
60973,zip5,-87.671047,40.538885
61001,zip5,-90.120414,42.456802
61006,zip5,-89.192544,41.859502
61007,zip5,-89.590548,42.179130
61008,zip5,-88.836432,42.159121
61010,zip5,-89.261922,42.131083
61011,zip5,-88.915584,42.399525
61012,zip5,-88.763902,42.412704
61014,zip5,-89.880964,41.915884
61015,zip5,-89.206812,41.979004
61016,zip5,-88.962528,42.201192
61018,zip5,-89.557875,42.428566
61019,zip5,-89.425825,42.423683
61020,zip5,-89.088804,42.110212
61021,zip5,-89.487557,41.826214
61024,zip5,-89.287701,42.437160
61025,zip5,-90.543933,42.466937
61028,zip5,-90.159882,42.297939
61030,zip5,-89.589983,42.105232
61031,zip5,-89.302831,41.849447
61032,zip5,-89.631286,42.320357
61036,zip5,-90.391092,42.415776
61038,zip5,-88.739584,42.186483
61039,zip5,-89.463986,42.197613
61041,zip5,-90.301152,42.269244
61042,zip5,-89.551201,41.704953
61044,zip5,-89.899724,42.319934
61046,zip5,-89.810203,42.084207
61047,zip5,-89.400381,42.154243
61048,zip5,-89.824334,42.379796
61049,zip5,-88.999155,42.050470
61050,zip5,-89.738041,42.435053
61051,zip5,-89.753924,41.991072
61052,zip5,-89.000299,42.108078
61053,zip5,-89.978012,42.110315
61054,zip5,-89.440206,42.068333
61060,zip5,-89.617256,42.476869
61061,zip5,-89.359219,41.899919
61062,zip5,-89.838850,42.262206
61063,zip5,-89.339932,42.313324
61064,zip5,-89.578470,41.974935
61065,zip5,-88.830039,42.392171
61067,zip5,-89.474258,42.307638
61068,zip5,-89.047844,41.934251
61070,zip5,-89.481649,42.368234
61071,zip5,-89.722405,41.724936
61072,zip5,-89.146175,42.450131
61073,zip5,-88.990335,42.401178
61074,zip5,-90.220851,42.180485
61075,zip5,-90.258012,42.467210
61078,zip5,-89.753286,42.154349
61080,zip5,-89.008487,42.483683
61081,zip5,-89.733224,41.859157
61084,zip5,-89.185811,42.121605
61085,zip5,-90.039872,42.345552
61087,zip5,-89.988682,42.475931
61088,zip5,-89.271649,42.253924
61089,zip5,-89.815628,42.469276
61101,zip5,-89.147394,42.340474
61102,zip5,-89.166247,42.228528
61103,zip5,-89.072270,42.312876
61104,zip5,-89.083169,42.252394
61107,zip5,-89.009950,42.280961
61108,zip5,-88.999174,42.252721
61109,zip5,-89.063509,42.156197
61111,zip5,-88.995340,42.332366
61112,zip5,-88.972315,42.246066
61114,zip5,-88.986835,42.307087
61115,zip5,-89.039386,42.330174
61201,zip5,-90.575131,41.487867
61230,zip5,-90.209997,41.732312
61231,zip5,-90.722872,41.201976
61232,zip5,-90.715629,41.440838
61234,zip5,-89.917703,41.421321
61235,zip5,-90.028830,41.391815
61238,zip5,-90.174926,41.299540
61240,zip5,-90.426404,41.435629
61241,zip5,-90.317855,41.493483
61242,zip5,-90.280017,41.705729
61243,zip5,-89.689480,41.618764
61244,zip5,-90.385695,41.523798
61250,zip5,-90.085570,41.634776
61251,zip5,-90.064394,41.728525
61252,zip5,-90.112126,41.843131
61254,zip5,-90.153455,41.461902
61256,zip5,-90.406765,41.551554
61257,zip5,-90.238465,41.562630
61259,zip5,-90.919542,41.375103
61260,zip5,-90.870322,41.244286
61261,zip5,-89.921696,41.729981
61262,zip5,-90.348138,41.274095
61263,zip5,-90.603488,41.259575
61264,zip5,-90.597315,41.370040
61265,zip5,-90.484983,41.447481
61270,zip5,-89.968516,41.829911
61272,zip5,-90.996478,41.248342
61273,zip5,-90.411067,41.370103
61274,zip5,-90.260661,41.374988
61275,zip5,-90.286879,41.590870
61277,zip5,-89.946837,41.592382
61279,zip5,-90.743709,41.337959
61281,zip5,-90.513658,41.291405
61282,zip5,-90.409184,41.502898
61283,zip5,-89.774506,41.598265
61284,zip5,-90.746975,41.399664
61285,zip5,-90.043369,41.977049
61301,zip5,-89.077417,41.390538
61310,zip5,-89.353725,41.711385
61311,zip5,-88.843975,41.031620
61312,zip5,-89.242240,41.451663
61313,zip5,-88.642254,41.078326
61314,zip5,-89.683652,41.299623
61318,zip5,-89.091946,41.667145
61319,zip5,-88.758106,40.992854
61320,zip5,-89.220943,41.371491
61321,zip5,-88.998851,40.955668
61325,zip5,-88.812506,41.238004
61326,zip5,-89.222076,41.259801
61327,zip5,-89.300046,41.220828
61329,zip5,-89.205524,41.382244
61330,zip5,-89.280600,41.554698
61333,zip5,-88.873285,40.972728
61334,zip5,-89.085920,41.147575
61335,zip5,-89.221296,41.174920
61336,zip5,-89.260412,41.126112
61337,zip5,-89.348819,41.451484
61341,zip5,-88.707365,41.362335
61342,zip5,-89.074600,41.548391
61344,zip5,-89.831155,41.402591
61345,zip5,-89.799663,41.277794
61346,zip5,-89.733674,41.504579
61348,zip5,-89.038911,41.273635
61349,zip5,-89.439405,41.546594
61350,zip5,-88.859149,41.364220
61353,zip5,-88.995411,41.694215
61354,zip5,-89.147170,41.337974
61356,zip5,-89.414552,41.369521
61358,zip5,-89.046968,40.984163
61360,zip5,-88.612737,41.281566
61361,zip5,-89.727939,41.409176
61362,zip5,-89.222526,41.338725
61364,zip5,-88.855142,41.120215
61367,zip5,-89.274278,41.636894
61368,zip5,-89.509391,41.277458
61369,zip5,-89.161786,41.015166
61370,zip5,-89.050442,41.201205
61373,zip5,-88.991392,41.390920
61375,zip5,-89.248623,41.025567
61376,zip5,-89.599944,41.555155
61377,zip5,-89.027433,41.051216
61378,zip5,-89.163245,41.722041
61379,zip5,-89.568618,41.343282
61401,zip5,-90.365373,40.926102
61410,zip5,-90.414526,40.794681
61411,zip5,-90.505128,40.328917
61412,zip5,-90.602089,41.073247
61413,zip5,-90.371971,41.194567
61414,zip5,-90.144981,41.115045
61415,zip5,-90.429660,40.627180
61417,zip5,-90.529277,40.766362
61418,zip5,-90.845826,40.850689
61420,zip5,-90.858613,40.569650
61421,zip5,-89.639351,41.147596
61422,zip5,-90.532397,40.550760
61423,zip5,-90.508261,40.880856
61425,zip5,-91.056541,40.764826
61427,zip5,-90.188308,40.503140
61428,zip5,-90.116983,40.955527
61431,zip5,-90.282351,40.548498
61432,zip5,-90.157686,40.665913
61433,zip5,-90.187023,40.611348
61434,zip5,-90.013487,41.170406
61435,zip5,-90.578092,41.007403
61436,zip5,-90.209431,40.869567
61437,zip5,-90.997239,40.848280
61438,zip5,-90.636550,40.579878
61440,zip5,-90.630819,40.319598
61441,zip5,-90.281641,40.359796
61442,zip5,-90.930305,41.102811
61443,zip5,-89.962934,41.279021
61447,zip5,-90.730301,40.850646
61448,zip5,-90.236023,40.875445
61449,zip5,-89.955336,41.106052
61450,zip5,-90.997202,40.549194
61451,zip5,-89.927616,40.945745
61452,zip5,-90.621483,40.234500
61453,zip5,-90.722002,41.027385
61454,zip5,-91.012932,40.677928
61455,zip5,-90.633123,40.444761
61458,zip5,-90.214714,40.775607
61459,zip5,-90.408220,40.495769
61460,zip5,-90.846278,40.763220
61462,zip5,-90.652247,40.906709
61465,zip5,-90.488951,41.202761
61466,zip5,-90.485442,41.107437
61467,zip5,-90.254156,41.084958
61469,zip5,-90.891313,40.938555
61470,zip5,-90.502806,40.607168
61471,zip5,-90.846803,40.678627
61472,zip5,-90.390132,41.107146
61473,zip5,-90.654380,40.718338
61474,zip5,-90.391085,40.736661
61475,zip5,-90.741167,40.585841
61476,zip5,-90.844020,41.069314
61477,zip5,-90.290676,40.509038
61478,zip5,-90.740880,40.756765
61479,zip5,-89.754367,41.003901
61480,zip5,-90.961091,40.763847
61482,zip5,-90.418506,40.404417
61483,zip5,-89.869576,40.992250
61484,zip5,-90.435227,40.305321
61485,zip5,-90.084833,40.988639
61486,zip5,-90.574545,41.201524
61488,zip5,-90.314653,41.027778
61489,zip5,-90.032949,40.942237
61490,zip5,-90.238093,41.194228
61491,zip5,-89.782616,41.077470
61501,zip5,-90.306820,40.224817
61516,zip5,-89.102734,40.768250
61517,zip5,-89.861015,40.841219
61519,zip5,-90.058640,40.473005
61520,zip5,-90.048360,40.449901
61523,zip5,-89.529673,40.911449
61524,zip5,-90.010929,40.476877
61525,zip5,-89.664750,40.849598
61526,zip5,-89.617875,40.926364
61528,zip5,-89.725690,40.776218
61529,zip5,-89.918704,40.777685
61530,zip5,-89.250030,40.710621
61531,zip5,-90.020332,40.675952
61532,zip5,-89.819551,40.335118
61533,zip5,-89.840551,40.586950
61534,zip5,-89.650614,40.399871
61535,zip5,-89.531524,40.581459
61536,zip5,-89.794027,40.678091
61537,zip5,-89.446250,41.111627
61540,zip5,-89.384150,41.017637
61542,zip5,-90.139853,40.377393
61543,zip5,-89.995308,40.406567
61544,zip5,-90.238931,40.669638
61545,zip5,-89.385807,40.878876
61546,zip5,-89.819810,40.456926
61547,zip5,-89.745624,40.604709
61548,zip5,-89.409084,40.806675
61550,zip5,-89.424377,40.615008
61552,zip5,-89.567637,40.819399
61554,zip5,-89.614084,40.548846
61559,zip5,-89.786899,40.908221
61560,zip5,-89.421941,41.191022
61561,zip5,-89.208252,40.793611
61563,zip5,-90.090911,40.515544
61565,zip5,-89.523818,41.031400
61567,zip5,-89.940743,40.322566
61568,zip5,-89.490456,40.492508
61569,zip5,-89.890588,40.684042
61570,zip5,-89.295553,40.927360
61571,zip5,-89.434326,40.703936
61572,zip5,-90.042954,40.785803
61602,zip5,-89.605442,40.677430
61603,zip5,-89.570384,40.713184
61604,zip5,-89.659397,40.697327
61605,zip5,-89.634955,40.670623
61606,zip5,-89.609666,40.700344
61607,zip5,-89.673838,40.614324
61610,zip5,-89.595552,40.644720
61611,zip5,-89.544167,40.718096
61614,zip5,-89.606300,40.755874
61615,zip5,-89.638127,40.704543
61616,zip5,-89.570884,40.748498
61625,zip5,-89.616055,40.698078
61635,zip5,-89.520670,40.709538
61701,zip5,-88.991232,40.477262
61704,zip5,-88.979170,40.430009
61720,zip5,-88.516860,40.529402
61721,zip5,-89.321583,40.361150
61722,zip5,-88.631584,40.325075
61723,zip5,-89.257085,40.233551
61724,zip5,-88.526873,40.332646
61725,zip5,-89.105212,40.619138
61726,zip5,-88.698630,40.727208
61727,zip5,-88.974491,40.132514
61728,zip5,-88.628584,40.585133
61729,zip5,-89.190751,40.628626
61730,zip5,-88.743563,40.537614
61731,zip5,-88.511866,40.595105
61732,zip5,-89.193609,40.541187
61733,zip5,-89.307034,40.629324
61734,zip5,-89.491648,40.372383
61735,zip5,-88.735745,40.183209
61736,zip5,-88.835789,40.406860
61737,zip5,-88.761437,40.467802
61738,zip5,-89.014813,40.743988
61739,zip5,-88.533669,40.719109
61740,zip5,-88.863295,40.885528
61741,zip5,-88.401431,40.754499
61742,zip5,-89.255735,40.617940
61743,zip5,-88.782381,40.879406
61744,zip5,-88.900024,40.753713
61745,zip5,-88.984751,40.341448
61747,zip5,-89.421786,40.437957
61748,zip5,-88.977098,40.613324
61749,zip5,-89.096459,40.093179
61752,zip5,-88.756013,40.355297
61753,zip5,-88.804031,40.621051
61754,zip5,-89.149540,40.340527
61755,zip5,-89.337929,40.533128
61756,zip5,-88.954177,40.008215
61759,zip5,-89.322997,40.441141
61760,zip5,-89.064608,40.903895
61761,zip5,-88.934452,40.532485
61764,zip5,-88.634066,40.865700
61769,zip5,-88.412634,40.887104
61770,zip5,-88.526339,40.428865
61771,zip5,-89.116361,40.710093
61772,zip5,-89.077162,40.371144
61773,zip5,-88.384731,40.573568
61774,zip5,-89.208657,40.425385
61775,zip5,-88.395039,40.645150
61776,zip5,-88.885603,40.559799
61777,zip5,-88.975880,40.248080
61778,zip5,-89.091059,40.253242
61790,zip5,-89.009356,40.521336
61801,zip5,-88.211906,40.109373
61802,zip5,-88.152619,40.127677
61810,zip5,-87.909108,39.923722
61811,zip5,-87.614171,40.300110
61812,zip5,-87.897234,40.230286
61813,zip5,-88.556110,39.922849
61814,zip5,-87.576684,40.231217
61816,zip5,-88.002042,39.915795
61817,zip5,-87.716925,40.028581
61818,zip5,-88.723839,39.879611
61820,zip5,-88.241654,40.113893
61821,zip5,-88.277983,40.111527
61822,zip5,-88.295047,40.042953
61830,zip5,-88.733168,40.011146
61831,zip5,-87.794833,40.222294
61832,zip5,-87.644637,40.085226
61833,zip5,-87.647102,40.097910
61834,zip5,-87.650324,40.161338
61839,zip5,-88.659561,40.116012
61840,zip5,-88.302791,40.288335
61841,zip5,-87.833492,40.026967
61842,zip5,-88.747019,40.253360
61843,zip5,-88.375273,40.325446
61844,zip5,-87.876483,40.145972
61845,zip5,-88.384771,40.312697
61846,zip5,-87.621400,39.986971
61847,zip5,-88.032676,40.311924
61849,zip5,-87.974704,40.001342
61850,zip5,-87.739430,39.939742
61851,zip5,-88.425215,39.901207
61852,zip5,-88.075737,39.893957
61853,zip5,-88.413663,40.222529
61854,zip5,-88.545547,40.207963
61855,zip5,-88.659946,39.923285
61856,zip5,-88.577926,40.025575
61858,zip5,-87.761467,40.130996
61859,zip5,-87.974789,40.128900
61862,zip5,-87.958793,40.305285
61863,zip5,-88.284378,39.901027
61864,zip5,-88.156450,39.974657
61865,zip5,-87.832494,40.314036
61866,zip5,-88.155968,40.304500
61870,zip5,-87.612939,39.911189
61872,zip5,-88.364440,39.894459
61873,zip5,-88.031359,40.146987
61874,zip5,-88.239727,40.050404
61875,zip5,-88.416030,40.102078
61876,zip5,-87.831193,39.924408
61877,zip5,-88.085554,39.996072
61878,zip5,-88.155614,40.234343
61880,zip5,-88.265102,39.980630
61882,zip5,-88.746039,40.105992
61883,zip5,-87.630473,40.042931
61884,zip5,-88.500267,40.112594
61910,zip5,-88.304809,39.702667
61911,zip5,-88.481269,39.702603
61912,zip5,-88.040155,39.529689
61913,zip5,-88.463912,39.816535
61914,zip5,-88.809552,39.558420
61917,zip5,-87.919642,39.686736
61919,zip5,-88.125526,39.773425
61920,zip5,-88.162607,39.513725
61924,zip5,-87.649553,39.790353
61925,zip5,-88.811255,39.729128
61928,zip5,-88.556047,39.484079
61929,zip5,-88.590564,39.794947
61930,zip5,-88.115112,39.690732
61931,zip5,-88.303116,39.601047
61932,zip5,-87.890729,39.820330
61933,zip5,-87.920835,39.547509
61937,zip5,-88.672598,39.729254
61938,zip5,-88.359714,39.542372
61940,zip5,-87.789402,39.785191
61942,zip5,-88.014992,39.782285
61943,zip5,-88.032707,39.643030
61944,zip5,-87.706428,39.603603
61951,zip5,-88.594357,39.593564
61953,zip5,-88.282983,39.734683
61956,zip5,-88.151025,39.864555
61957,zip5,-88.590606,39.440526
62001,zip5,-89.739653,38.885072
62002,zip5,-90.125662,38.902346
62006,zip5,-90.669220,39.049200
62009,zip5,-89.798914,39.094571
62010,zip5,-90.057828,38.937935
62011,zip5,-89.194805,39.145140
62012,zip5,-90.140560,39.036559
62013,zip5,-90.572605,38.948222
62014,zip5,-89.950759,39.044711
62015,zip5,-89.541328,39.217428
62016,zip5,-90.429558,39.310505
62017,zip5,-89.393584,39.064664
62018,zip5,-90.086385,38.912715
62019,zip5,-89.458506,39.027556
62021,zip5,-89.976953,38.976614
62022,zip5,-90.320085,39.015817
62024,zip5,-90.079045,38.882245
62025,zip5,-89.948076,38.859697
62026,zip5,-89.998908,38.793777
62027,zip5,-90.534315,39.288923
62028,zip5,-90.343286,38.971361
62030,zip5,-90.156250,39.130783
62031,zip5,-90.531537,39.106839
62032,zip5,-89.307040,39.100751
62033,zip5,-89.846760,39.133408
62034,zip5,-89.957126,38.759652
62035,zip5,-90.231424,38.961747
62036,zip5,-90.579177,38.883860
62037,zip5,-90.471245,39.027892
62040,zip5,-90.097646,38.725989
62044,zip5,-90.189251,39.369457
62045,zip5,-90.692427,39.212718
62047,zip5,-90.619596,39.121942
62048,zip5,-90.079811,38.823755
62049,zip5,-89.474587,39.133303
62050,zip5,-90.531674,39.477942
62051,zip5,-89.404755,39.217147
62052,zip5,-90.323886,39.037635
62053,zip5,-90.645697,39.322218
62054,zip5,-90.373526,39.217903
62056,zip5,-89.700597,39.187445
62060,zip5,-90.149547,38.674260
62061,zip5,-89.795328,38.789857
62062,zip5,-89.965932,38.723744
62063,zip5,-90.147366,39.188887
62065,zip5,-90.631913,39.226040
62067,zip5,-89.993478,38.924359
62069,zip5,-89.750605,39.094668
62070,zip5,-90.724601,39.293233
62074,zip5,-89.687950,38.973604
62075,zip5,-89.306798,39.320538
62079,zip5,-90.131134,39.112428
62080,zip5,-89.097507,39.107539
62081,zip5,-90.259557,39.265631
62082,zip5,-90.308596,39.502286
62083,zip5,-89.195269,39.363247
62084,zip5,-90.078858,38.846782
62086,zip5,-89.577890,38.961556
62087,zip5,-90.055251,38.816792
62088,zip5,-89.797709,39.014217
62090,zip5,-90.168678,38.669868
62091,zip5,-89.611505,39.062351
62092,zip5,-90.443723,39.411130
62094,zip5,-89.356610,39.195600
62095,zip5,-90.079377,38.859246
62097,zip5,-89.863801,38.951184
62201,zip5,-90.125209,38.655264
62203,zip5,-90.075653,38.599507
62204,zip5,-90.095002,38.630930
62205,zip5,-90.115797,38.604972
62206,zip5,-90.162021,38.574662
62207,zip5,-90.128381,38.586047
62208,zip5,-90.005164,38.596978
62214,zip5,-89.590754,38.345630
62215,zip5,-89.600813,38.506977
62217,zip5,-89.833157,38.176309
62218,zip5,-89.473671,38.519644
62220,zip5,-89.970894,38.489782
62221,zip5,-89.899823,38.507864
62223,zip5,-90.052342,38.535763
62225,zip5,-89.852002,38.543685
62226,zip5,-89.994125,38.545436
62230,zip5,-89.528447,38.657996
62231,zip5,-89.323511,38.637955
62232,zip5,-90.013600,38.633790
62233,zip5,-89.784019,37.941197
62234,zip5,-89.970845,38.681947
62236,zip5,-90.211460,38.440205
62237,zip5,-89.563999,38.185876
62238,zip5,-89.517996,38.038608
62239,zip5,-90.182193,38.538464
62240,zip5,-90.202859,38.489370
62241,zip5,-89.890566,38.004210
62242,zip5,-89.943019,38.093899
62243,zip5,-89.904194,38.416986
62244,zip5,-90.200399,38.205352
62245,zip5,-89.576429,38.553698
62246,zip5,-89.437463,38.890323
62248,zip5,-89.994019,38.305003
62249,zip5,-89.665054,38.758702
62253,zip5,-89.313166,38.784733
62254,zip5,-89.829194,38.614152
62255,zip5,-89.766910,38.322685
62257,zip5,-89.745646,38.256644
62258,zip5,-89.775293,38.453823
62260,zip5,-90.105306,38.456621
62261,zip5,-89.999993,38.000069
62262,zip5,-89.258658,38.928926
62263,zip5,-89.417465,38.341597
62264,zip5,-89.926068,38.287480
62265,zip5,-89.673013,38.499531
62268,zip5,-89.522888,38.223019
62269,zip5,-89.901370,38.595635
62271,zip5,-89.507893,38.444264
62272,zip5,-89.634737,37.922907
62274,zip5,-89.399080,38.076726
62275,zip5,-89.548218,38.815351
62277,zip5,-90.096581,38.095503
62278,zip5,-90.008764,38.201421
62280,zip5,-89.655874,37.764465
62281,zip5,-89.791585,38.703103
62284,zip5,-89.320493,38.831137
62285,zip5,-90.005175,38.381066
62286,zip5,-89.721774,38.029846
62288,zip5,-89.691176,37.981728
62293,zip5,-89.672325,38.615344
62294,zip5,-89.879398,38.711226
62295,zip5,-90.311823,38.293171
62297,zip5,-89.817889,38.048595
62298,zip5,-90.154561,38.298213
62301,zip5,-91.389400,39.931120
62305,zip5,-91.301866,39.907369
62311,zip5,-90.968418,40.180530
62312,zip5,-91.031989,39.742330
62313,zip5,-91.208263,40.325582
62314,zip5,-90.858124,39.782133
62316,zip5,-91.050504,40.238640
62319,zip5,-90.737700,40.148389
62320,zip5,-91.069333,40.019393
62321,zip5,-91.099088,40.382418
62323,zip5,-90.624901,39.795519
62324,zip5,-90.922486,39.988399
62325,zip5,-91.161375,40.042152
62326,zip5,-90.831040,40.387584
62330,zip5,-91.125406,40.580563
62334,zip5,-91.247148,40.395767
62338,zip5,-91.244228,39.978041
62339,zip5,-91.013757,40.121119
62340,zip5,-90.707693,39.708258
62341,zip5,-91.324078,40.408142
62343,zip5,-91.265736,39.712377
62344,zip5,-90.854136,40.149277
62345,zip5,-91.207043,39.642484
62346,zip5,-90.970474,40.164292
62347,zip5,-91.102641,39.888909
62348,zip5,-91.430909,40.163481
62349,zip5,-91.203892,40.166885
62351,zip5,-91.263528,40.089623
62352,zip5,-90.629242,39.529947
62353,zip5,-90.653918,39.985288
62354,zip5,-91.325799,40.516032
62355,zip5,-90.807294,39.364116
62356,zip5,-91.088716,39.624743
62357,zip5,-90.857868,39.692529
62358,zip5,-91.254998,40.582232
62359,zip5,-91.229081,40.039461
62360,zip5,-91.295304,39.813835
62361,zip5,-90.640475,39.426703
62362,zip5,-90.741307,39.796512
62363,zip5,-90.749721,39.575371
62365,zip5,-91.150531,39.801203
62366,zip5,-90.915720,39.444345
62367,zip5,-90.851941,40.271793
62370,zip5,-91.032817,39.516181
